Year,Month,Day,Hour,Minute,Solar Zenith Angle,Temperature,Surface Albedo,Relative Humidity,Wind Speed,Wind Direction,Clearsky DNI,Clearsky GHI,Clearsky DHI
2022,2,25,20,30,137.98,4.4,0.11,89.36,4.1000000000000005,358,0,0,0
2022,2,25,21,30,144.93,4.2,0.11,89.5,3.7,355,0,0,0
2022,2,25,22,30,147.68,4.1000000000000005,0.11,88.8,3.3000000000000003,353,0,0,0
2022,2,25,23,30,145.19,4,0.11,88.04,3.1,352,0,0,0
2022,2,26,0,30,138.41,3.8000000000000003,0.11,87.89,2.8000000000000003,349,0,0,0
2022,2,26,1,30,129.1,3.6,0.11,87.92,2.6,345,0,0,0
2022,2,26,2,30,118.51,3.5,0.11,87.52,2.5,341,0,0,0
2022,2,26,3,30,107.36,3.3000000000000003,0.11,87.97,2.4000000000000004,336,0,0,0
2022,2,26,4,30,96.07000000000001,3.4000000000000004,0.11,87.05,2.6,334,0,0,0
2022,2,26,5,30,84.83,4,0.11,83.23,2.8000000000000003,334,65,44,39
2022,2,26,6,30,74.43,4.5,0.11,78.99,2.6,334,329,206,118
2022,2,26,7,30,64.97,5.2,0.11,74.06,2.3000000000000003,333,508,375,160
2022,2,26,8,30,57.15,5.9,0.11,69.87,2,330,619,517,181
2022,2,26,9,30,51.81,6.300000000000001,0.11,67.94,2,326,644,604,206
2022,2,26,10,30,49.82,6.5,0.11,67.15,2,324,656,635,212
2022,2,26,11,30,51.58,6.5,0.11,67.5,2.2,330,641,606,208
2022,2,26,12,30,56.730000000000004,6.2,0.11,69.11,2.4000000000000004,344,623,524,182
2022,2,26,13,30,64.42,5.7,0.11,71.76,2.6,268,530,387,159
2022,2,26,14,30,73.79,5.1000000000000005,0.11,75.15,2.8000000000000003,11,368,219,116
2022,2,26,15,30,84.15,4.6000000000000005,0.11,78.51,2.6,24,102,55,45
2022,2,26,16,30,95.34,4.1000000000000005,0.11,82.44,2.2,36,0,0,0
2022,2,26,17,30,106.60000000000001,3.8000000000000003,0.11,83.15,1.9000000000000001,48,0,0,0
2022,2,26,18,30,117.75,3.7,0.11,82.11,1.7000000000000002,60,0,0,0
2022,2,26,19,30,128.35,3.8000000000000003,0.11,80.29,1.4000000000000001,74,0,0,0
2022,2,26,20,30,137.70000000000002,3.9000000000000004,0.11,79.04,1.1,85,0,0,0
2022,2,26,21,30,144.59,4,0.11,78.28,1,89,0,0,0
2022,2,26,22,30,147.31,4,0.11,78.25,1,85,0,0,0
2022,2,26,23,30,144.82,4,0.11,78.24,1,81,0,0,0
2022,2,27,0,30,138.08,3.9000000000000004,0.1,78.85000000000001,1.1,80,0,0,0
2022,2,27,1,30,128.8,3.9000000000000004,0.1,78.9,1.1,83,0,0,0
2022,2,27,2,30,118.23,3.9000000000000004,0.1,78.98,1.1,88,0,0,0
2022,2,27,3,30,107.08,4,0.1,78.54,1.1,101,0,0,0
2022,2,27,4,30,95.8,4.3,0.1,77.23,1.1,121,0,0,0
2022,2,27,5,30,84.55,5,0.1,76.38,1.1,146,86,49,40
2022,2,27,6,30,74.13,5.800000000000001,0.1,71.75,1.2000000000000002,181,331,209,119
2022,2,27,7,30,64.64,6.6000000000000005,0.1,67.65,1.3,236,470,372,171
2022,2,27,8,30,56.79,7.300000000000001,0.1,65.06,1.8,269,546,506,207
2022,2,27,9,30,51.44,7.7,0.1,64.22,2.2,273,447,570,291
2022,2,27,10,30,49.45,7.800000000000001,0.1,64.54,2.4000000000000004,273,460,600,301
2022,2,27,11,30,51.230000000000004,7.800000000000001,0.1,65.21000000000001,2.4000000000000004,272,453,574,290
2022,2,27,12,30,56.410000000000004,7.7,0.1,66.15,2.2,273,378,486,277
2022,2,27,13,30,64.14,7.4,0.1,67.99,1.9000000000000001,274,303,358,225
2022,2,27,14,30,73.55,6.9,0.1,70.9,1.3,250,188,199,146
2022,2,27,15,30,83.93,6.2,0.1,76.12,1,173,36,44,40
2022,2,27,16,30,95.12,5.800000000000001,0.1,77.82000000000001,1.2000000000000002,130,0,0,0
2022,2,27,17,30,106.39,5.4,0.1,80.39,1.5,132,0,0,0
2022,2,27,18,30,117.53,5.2,0.1,81.73,1.7000000000000002,138,0,0,0
2022,2,27,19,30,128.1,5.1000000000000005,0.1,82.52,1.8,145,0,0,0
2022,2,27,20,30,137.41,5,0.1,83.28,1.8,155,0,0,0
2022,2,27,21,30,144.26,5.2,0.1,82.06,1.7000000000000002,168,0,0,0
2022,2,27,22,30,146.93,5.5,0.1,80.22,1.5,180,0,0,0
2022,2,27,23,30,144.45000000000002,5.7,0.1,78.89,1.3,184,0,0,0
2022,2,28,0,30,137.74,5.9,0.1,77.75,1.1,185,0,0,0
2022,2,28,1,30,128.49,5.9,0.1,77.62,0.9,182,0,0,0
2022,2,28,2,30,117.94,5.800000000000001,0.1,78.24,1,163,0,0,0
2022,2,28,3,30,106.8,5.7,0.1,79.29,1.2000000000000002,142,0,0,0
2022,2,28,4,30,95.52,5.7,0.1,80.10000000000001,1.5,141,0,0,0
2022,2,28,5,30,84.27,6.5,0.1,78.68,1.8,130,97,52,43
2022,2,28,6,30,73.83,7.800000000000001,0.1,71.5,2.1,146,356,217,118
2022,2,28,7,30,64.31,8.9,0.1,67.8,2,172,486,381,170
2022,2,28,8,30,56.44,9.8,0.1,66.56,1.8,186,550,511,207
2022,2,28,9,30,51.06,10.4,0.1,63.52,1.7000000000000002,195,682,616,187
2022,2,28,10,30,49.07,10.8,0.1,61.26,1.7000000000000002,208,715,651,183
2022,2,28,11,30,50.870000000000005,10.9,0.1,60.6,1.8,219,719,627,173
2022,2,28,12,30,56.09,10.700000000000001,0.1,61.2,1.8,223,696,544,156
2022,2,28,13,30,63.86,10.200000000000001,0.1,63.6,1.5,223,634,409,130
2022,2,28,14,30,73.3,9.600000000000001,0.1,69.71000000000001,1.2000000000000002,212,488,239,99
2022,2,28,15,30,83.71000000000001,8.8,0.1,74.57000000000001,1,188,182,66,46
2022,2,28,16,30,94.91,8,0.1,76.89,1.4000000000000001,162,0,0,0
2022,2,28,17,30,106.18,7.4,0.1,79.11,1.8,152,0,0,0
2022,2,28,18,30,117.3,7.300000000000001,0.1,80.10000000000001,2,147,0,0,0
2022,2,28,19,30,127.85000000000001,7.2,0.1,80.44,2.2,146,0,0,0
2022,2,28,20,30,137.12,7.1000000000000005,0.1,80.14,2.4000000000000004,153,0,0,0
2022,2,28,21,30,143.92000000000002,7.2,0.1,79.47,2.3000000000000003,163,0,0,0
2022,2,28,22,30,146.56,7.2,0.1,78.88,2.2,172,0,0,0
2022,2,28,23,30,144.08,7.1000000000000005,0.1,78.88,2.2,179,0,0,0
2022,3,1,0,30,137.22,11.5,0.1,78.48,1.7000000000000002,261,0,0,0
2022,3,1,1,30,128.02,11.4,0.1,79.35000000000001,1.6,262,0,0,0
2022,3,1,2,30,117.5,11.4,0.1,78.51,1.4000000000000001,248,0,0,0
2022,3,1,3,30,106.38,11.4,0.1,77.4,1.3,219,0,0,0
2022,3,1,4,30,95.09,11.600000000000001,0.1,75.97,1.1,176,0,0,0
2022,3,1,5,30,83.84,12.100000000000001,0.1,77.93,1.4000000000000001,152,131,60,46
2022,3,1,6,30,73.36,12.8,0.1,74.54,1.9000000000000001,146,442,231,104
2022,3,1,7,30,63.81,13.600000000000001,0.1,69.84,2.1,145,586,401,142
2022,3,1,8,30,55.9,14.700000000000001,0.1,66.37,2.1,155,631,532,178
2022,3,1,9,30,50.49,15.9,0.1,60.22,2.3000000000000003,183,696,624,181
2022,3,1,10,30,48.49,16.7,0.1,56.75,2.5,206,745,660,166
2022,3,1,11,30,50.33,17.1,0.1,55.74,2.7,222,754,633,152
2022,3,1,12,30,55.61,17.2,0.1,57.050000000000004,2.8000000000000003,232,690,540,150
2022,3,1,13,30,63.440000000000005,16.900000000000002,0.1,61.300000000000004,2.5,238,632,407,125
2022,3,1,14,30,72.93,15.9,0.1,71.13,2.1,241,464,235,99
2022,3,1,15,30,83.38,14.600000000000001,0.1,73.77,2,246,138,65,49
2022,3,1,16,30,94.59,13.8,0.1,74.96000000000001,1.9000000000000001,252,0,0,0
2022,3,1,17,30,105.85000000000001,13.3,0.1,76.91,1.8,256,0,0,0
2022,3,1,18,30,116.96000000000001,12.8,0.1,79.13,1.6,258,0,0,0
2022,3,1,19,30,127.48,12.5,0.1,80.61,1.5,259,0,0,0
2022,3,1,20,30,136.69,12.200000000000001,0.1,82.61,1.3,261,0,0,0
2022,3,1,21,30,143.4,12.200000000000001,0.1,83.33,1.2000000000000002,256,0,0,0
2022,3,1,22,30,145.98,12.4,0.1,82.73,1,240,0,0,0
2022,3,1,23,30,143.51,12.5,0.1,82.07000000000001,0.9,210,0,0,0
2022,3,2,0,30,136.88,12.5,0.11,81.53,1,179,0,0,0
2022,3,2,1,30,127.71000000000001,12.5,0.11,80.59,1.1,158,0,0,0
2022,3,2,2,30,117.21000000000001,12.5,0.11,79.46000000000001,1.2000000000000002,148,0,0,0
2022,3,2,3,30,106.09,12.3,0.11,79.44,1.2000000000000002,146,0,0,0
2022,3,2,4,30,94.8,12.200000000000001,0.11,79.39,1.2000000000000002,146,0,0,0
2022,3,2,5,30,83.55,12.600000000000001,0.11,80.65,1.1,144,17,42,40
2022,3,2,6,30,73.05,13.3,0.11,77.88,1.1,143,159,196,149
2022,3,2,7,30,63.480000000000004,13.8,0.11,73.12,1,139,288,353,224
2022,3,2,8,30,55.53,14.3,0.11,71.13,0.8,136,371,483,273
2022,3,2,9,30,50.11,14.9,0.11,68.3,0.7000000000000001,156,426,569,296
2022,3,2,10,30,48.11,15,0.11,67.63,0.6000000000000001,184,441,598,304
2022,3,2,11,30,49.980000000000004,14.600000000000001,0.11,71.33,0.6000000000000001,152,415,573,306
2022,3,2,12,30,55.29,13.700000000000001,0.11,78.13,1.1,61,355,487,285
2022,3,2,13,30,63.160000000000004,12.5,0.11,85.69,1.7000000000000002,56,260,358,241
2022,3,2,14,30,72.68,11.4,0.11,92.37,2.1,61,143,201,158
2022,3,2,15,30,83.16,10.600000000000001,0.11,95.17,2.5,65,16,42,40
2022,3,2,16,30,94.37,10,0.11,96.15,2.9000000000000004,69,0,0,0
2022,3,2,17,30,105.64,9.5,0.11,96.14,3.1,71,0,0,0
2022,3,2,18,30,116.74000000000001,9,0.11,96.22,3.2,71,0,0,0
2022,3,2,19,30,127.23,8.6,0.11,95.99000000000001,3.2,71,0,0,0
2022,3,2,20,30,136.39000000000001,8.4,0.11,95.55,3,71,0,0,0
2022,3,2,21,30,143.05,8.5,0.11,94.37,2.9000000000000004,66,0,0,0
2022,3,2,22,30,145.6,8.6,0.11,94.17,2.7,56,0,0,0
2022,3,2,23,30,143.13,8.6,0.11,94.72,2.6,47,0,0,0
2022,3,3,0,30,136.53,8.700000000000001,0.11,94.43,2.5,40,0,0,0
2022,3,3,1,30,127.39,8.6,0.11,95.26,2.5,33,0,0,0
2022,3,3,2,30,116.91,8.6,0.11,95.18,2.4000000000000004,26,0,0,0
2022,3,3,3,30,105.8,8.5,0.11,95.49,2.6,17,0,0,0
2022,3,3,4,30,94.51,8.4,0.11,95.8,3,8,0,0,0
2022,3,3,5,30,83.26,8.5,0.11,95.27,3.3000000000000003,91,19,44,41
2022,3,3,6,30,72.73,8.700000000000001,0.11,94.2,3.2,355,135,202,162
2022,3,3,7,30,63.14,9,0.11,92.91,3.1,347,251,362,249
2022,3,3,8,30,55.17,9.4,0.11,91.36,3,332,357,499,295
2022,3,3,9,30,49.72,9.9,0.11,89.23,2.7,310,424,588,314
2022,3,3,10,30,47.730000000000004,10.200000000000001,0.11,87.58,2.5,285,477,627,306
2022,3,3,11,30,49.620000000000005,10.5,0.11,85.43,2.5,258,515,605,272
2022,3,3,12,30,54.980000000000004,10.700000000000001,0.11,83.96000000000001,2.7,236,536,530,222
2022,3,3,13,30,62.89,10.700000000000001,0.11,83.88,2.9000000000000004,224,475,399,182
2022,3,3,14,30,72.44,10.4,0.11,85.74,2.7,214,338,234,132
2022,3,3,15,30,82.94,9.600000000000001,0.11,90.73,2.1,205,103,67,54
2022,3,3,16,30,94.16,9.200000000000001,0.11,91.15,2.2,199,0,0,0
2022,3,3,17,30,105.43,9.1,0.11,90.66,2.5,197,0,0,0
2022,3,3,18,30,116.52,9.200000000000001,0.11,89.22,2.8000000000000003,201,0,0,0
2022,3,3,19,30,126.98,9.3,0.11,87.97,3.2,207,0,0,0
2022,3,3,20,30,136.1,9.3,0.11,87.07000000000001,3.4000000000000004,209,0,0,0
2022,3,3,21,30,142.71,9.200000000000001,0.11,86.41,3.4000000000000004,203,0,0,0
2022,3,3,22,30,145.21,9.1,0.11,85.76,3.4000000000000004,196,0,0,0
2022,3,3,23,30,142.75,9.1,0.11,85.17,3.4000000000000004,191,0,0,0
2022,3,4,0,30,136.18,9.200000000000001,0.1,84.81,3.4000000000000004,185,0,0,0
2022,3,4,1,30,127.07000000000001,9.4,0.1,83.81,3.4000000000000004,178,0,0,0
2022,3,4,2,30,116.60000000000001,9.5,0.1,83.01,3.5,174,0,0,0
2022,3,4,3,30,105.51,9.600000000000001,0.1,82.52,4,178,0,0,0
2022,3,4,4,30,94.22,9.8,0.1,82.67,5.2,182,0,0,0
2022,3,4,5,30,82.96000000000001,10,0.1,84.93,6.2,183,194,74,50
2022,3,4,6,30,72.42,10.3,0.1,86.69,6.300000000000001,190,464,244,104
2022,3,4,7,30,62.800000000000004,10.700000000000001,0.1,86.28,6.1000000000000005,202,644,419,125
2022,3,4,8,30,54.800000000000004,11.5,0.1,83.28,5.800000000000001,214,765,569,128
2022,3,4,9,30,49.34,12.4,0.1,77.34,5.7,222,831,666,124
2022,3,4,10,30,47.34,12.9,0.1,71.21000000000001,5.9,226,860,705,122
2022,3,4,11,30,49.26,13,0.1,67.32000000000001,5.800000000000001,228,865,679,115
2022,3,4,12,30,54.660000000000004,13,0.1,65.12,5.5,228,843,591,103
2022,3,4,13,30,62.61,12.700000000000001,0.1,65.77,4.7,228,767,446,94
2022,3,4,14,30,72.2,11.9,0.1,71.56,3.6,225,628,269,77
2022,3,4,15,30,82.72,10.700000000000001,0.1,79.19,2.7,218,324,86,44
2022,3,4,16,30,93.95,10.200000000000001,0.1,80.61,2.7,209,0,0,0
2022,3,4,17,30,105.22,10.100000000000001,0.1,81.08,2.8000000000000003,203,0,0,0
2022,3,4,18,30,116.29,10,0.1,82.01,3,199,0,0,0
2022,3,4,19,30,126.73,9.700000000000001,0.1,86,2.9000000000000004,194,0,0,0
2022,3,4,20,30,135.81,9.4,0.1,90.34,2.7,186,0,0,0
2022,3,4,21,30,142.36,9.1,0.1,93.03,2.1,181,0,0,0
2022,3,4,22,30,144.83,8.9,0.1,94.07000000000001,1.6,178,0,0,0
2022,3,4,23,30,142.37,8.700000000000001,0.1,94.45,1.4000000000000001,186,0,0,0
2022,3,5,0,30,135.82,8.4,0.1,95.04,1.5,219,0,0,0
2022,3,5,1,30,126.74000000000001,8.1,0.1,95.95,1.6,276,0,0,0
2022,3,5,2,30,116.3,8,0.1,95.9,2.4000000000000004,323,0,0,0
2022,3,5,3,30,105.21000000000001,7.9,0.1,95.27,3.4000000000000004,336,0,0,0
2022,3,5,4,30,93.92,7.800000000000001,0.1,92.82000000000001,4.2,340,0,0,0
2022,3,5,5,30,82.66,7.7,0.1,89.74,4.6000000000000005,339,153,75,56
2022,3,5,6,30,72.10000000000001,7.7,0.1,85.95,4.4,334,420,249,119
2022,3,5,7,30,62.45,8.200000000000001,0.1,80.53,3.8000000000000003,321,610,426,144
2022,3,5,8,30,54.43,9,0.1,75.22,3.2,292,741,576,144
2022,3,5,9,30,48.95,9.8,0.1,72.07000000000001,2.9000000000000004,265,858,682,119
2022,3,5,10,30,46.96,10.3,0.1,71.48,2.9000000000000004,249,875,715,118
2022,3,5,11,30,48.9,10.600000000000001,0.1,69.95,3.1,243,863,684,116
2022,3,5,12,30,54.34,10.600000000000001,0.1,69.21000000000001,3.3000000000000003,241,838,593,105
2022,3,5,13,30,62.33,10.4,0.1,69.77,3.2,240,761,450,97
2022,3,5,14,30,71.95,9.9,0.1,72.65,2.8000000000000003,235,625,272,78
2022,3,5,15,30,82.5,9.1,0.1,80.7,2.2,226,350,89,44
2022,3,5,16,30,93.74,8.4,0.1,85.37,2,215,0,0,0
2022,3,5,17,30,105.01,8.1,0.1,86.67,2.1,201,0,0,0
2022,3,5,18,30,116.07000000000001,7.9,0.1,86.82000000000001,2.2,186,0,0,0
2022,3,5,19,30,126.47,7.800000000000001,0.1,86.55,2.3000000000000003,176,0,0,0
2022,3,5,20,30,135.51,7.6000000000000005,0.1,87.2,2.4000000000000004,173,0,0,0
2022,3,5,21,30,142.01,7.6000000000000005,0.1,86.49,2.6,176,0,0,0
2022,3,5,22,30,144.44,7.5,0.1,86.48,2.8000000000000003,185,0,0,0
2022,3,5,23,30,141.98,7.5,0.1,86.21000000000001,3,192,0,0,0
2022,3,6,0,30,135.47,7.4,0.1,87,3.1,197,0,0,0
2022,3,6,1,30,126.41,7.2,0.1,88.72,3.1,198,0,0,0
2022,3,6,2,30,115.99000000000001,7.1000000000000005,0.1,89.74,3.2,194,0,0,0
2022,3,6,3,30,104.91,6.9,0.1,91.03,3.3000000000000003,188,0,0,0
2022,3,6,4,30,93.62,7.4,0.1,87.93,3.6,182,0,0,0
2022,3,6,5,30,82.36,8.8,0.1,82.07000000000001,4,179,419,96,41
2022,3,6,6,30,71.78,9.9,0.1,77.77,3.9000000000000004,185,684,284,70
2022,3,6,7,30,62.11,11.200000000000001,0.1,71.5,3.8000000000000003,198,806,464,86
2022,3,6,8,30,54.06,12.100000000000001,0.1,64.89,3.7,207,872,609,97
2022,3,6,9,30,48.56,12.700000000000001,0.1,60.32,3.5,213,902,700,103
2022,3,6,10,30,46.57,13,0.1,58.45,3.3000000000000003,217,909,731,107
2022,3,6,11,30,48.54,13.100000000000001,0.1,58.01,3.1,220,895,700,107
2022,3,6,12,30,54.03,12.9,0.1,59.46,2.7,222,845,604,108
2022,3,6,13,30,62.06,12.5,0.1,64.22,2.1,221,777,461,97
2022,3,6,14,30,71.71000000000001,11.9,0.1,72.91,1.6,217,650,282,78
2022,3,6,15,30,82.28,11.200000000000001,0.1,74.2,1.6,209,387,96,44
2022,3,6,16,30,93.53,10.700000000000001,0.1,74.45,1.8,203,0,0,0
2022,3,6,17,30,104.79,10.3,0.1,75.97,2.1,201,0,0,0
2022,3,6,18,30,115.84,9.9,0.1,77.4,2.4000000000000004,202,0,0,0
2022,3,6,19,30,126.22,9.5,0.1,79.14,2.5,204,0,0,0
2022,3,6,20,30,135.21,9.1,0.1,81.15,2.5,205,0,0,0
2022,3,6,21,30,141.66,9,0.1,81.47,2.5,204,0,0,0
2022,3,6,22,30,144.05,8.9,0.1,81.43,2.4000000000000004,200,0,0,0
2022,3,6,23,30,141.6,8.8,0.1,81.19,2.3000000000000003,196,0,0,0
2022,3,7,0,30,135.11,8.6,0.1,81.37,2.3000000000000003,191,0,0,0
2022,3,7,1,30,126.08,8.4,0.1,81.42,2.3000000000000003,186,0,0,0
2022,3,7,2,30,115.68,8.200000000000001,0.1,81.09,2.4000000000000004,181,0,0,0
2022,3,7,3,30,104.61,8.1,0.1,80.08,2.6,176,0,0,0
2022,3,7,4,30,93.32000000000001,8.3,0.1,78.02,2.8000000000000003,173,0,0,0
2022,3,7,5,30,82.06,9.5,0.1,74.42,3,173,444,102,41
2022,3,7,6,30,71.45,10.4,0.1,69.77,3,178,709,294,68
2022,3,7,7,30,61.77,11.4,0.1,67.99,2.8000000000000003,191,830,475,82
2022,3,7,8,30,53.69,12.600000000000001,0.1,63.63,2.9000000000000004,206,892,620,92
2022,3,7,9,30,48.17,13.5,0.1,59.51,2.9000000000000004,217,919,711,98
2022,3,7,10,30,46.18,14,0.1,57.64,2.9000000000000004,224,925,740,99
2022,3,7,11,30,48.18,14.3,0.1,56.6,2.8000000000000003,229,917,708,97
2022,3,7,12,30,53.71,14.5,0.1,55.83,2.6,231,825,603,115
2022,3,7,13,30,61.78,14.5,0.1,56.18,2.2,232,782,464,94
2022,3,7,14,30,71.47,14.100000000000001,0.1,60.5,1.5,228,683,288,71
2022,3,7,15,30,82.06,13.100000000000001,0.1,61.800000000000004,1.1,212,443,102,41
2022,3,7,16,30,93.32000000000001,12,0.1,62.660000000000004,1.4000000000000001,191,0,0,0
2022,3,7,17,30,104.58,11.100000000000001,0.1,67.97,1.6,179,0,0,0
2022,3,7,18,30,115.62,10.5,0.1,71.32000000000001,1.8,173,0,0,0
2022,3,7,19,30,125.97,10.3,0.1,72.31,1.8,173,0,0,0
2022,3,7,20,30,134.92000000000002,10.3,0.1,72.02,1.8,180,0,0,0
2022,3,7,21,30,141.31,10.4,0.1,71.32000000000001,1.7000000000000002,196,0,0,0
2022,3,7,22,30,143.66,10.4,0.1,71.43,1.7000000000000002,217,0,0,0
2022,3,7,23,30,141.21,10.200000000000001,0.1,73.09,1.8,235,0,0,0
2022,3,8,0,30,134.75,9.9,0.1,75.75,1.8,245,0,0,0
2022,3,8,1,30,125.75,9.700000000000001,0.1,78.04,1.7000000000000002,248,0,0,0
2022,3,8,2,30,115.37,9.8,0.1,78.10000000000001,1.5,239,0,0,0
2022,3,8,3,30,104.31,10,0.1,76.56,1.3,216,0,0,0
2022,3,8,4,30,93.02,10.100000000000001,0.1,75.71000000000001,1.3,186,0,0,0
2022,3,8,5,30,81.75,10.9,0.1,77.24,1.5,169,273,94,54
2022,3,8,6,30,71.13,12,0.1,68.13,1.9000000000000001,168,561,276,95
2022,3,8,7,30,61.42,13.3,0.1,62.83,1.8,179,707,454,116
2022,3,8,8,30,53.32,14.8,0.1,56.28,1.8,192,779,596,130
2022,3,8,9,30,47.78,15.700000000000001,0.1,52.2,1.8,204,796,681,146
2022,3,8,10,30,45.79,16.2,0.1,49.7,1.8,217,775,702,162
2022,3,8,11,30,47.82,16.400000000000002,0.1,48.61,1.8,228,720,662,178
2022,3,8,12,30,53.39,16.2,0.1,49.54,1.7000000000000002,239,677,570,166
2022,3,8,13,30,61.51,15.700000000000001,0.1,53.19,1.4000000000000001,249,591,430,148
2022,3,8,14,30,71.23,14.9,0.1,61.95,0.9,241,435,258,118
2022,3,8,15,30,81.85000000000001,14.100000000000001,0.1,63.09,0.7000000000000001,179,164,84,61
2022,3,8,16,30,93.11,12.700000000000001,0.1,69.85000000000001,1.3,88,0,0,0
2022,3,8,17,30,104.37,11.5,0.1,76.54,2.1,91,0,0,0
2022,3,8,18,30,115.39,11,0.1,76.23,2.8000000000000003,97,0,0,0
2022,3,8,19,30,125.71000000000001,10.5,0.1,77.60000000000001,3.1,101,0,0,0
2022,3,8,20,30,134.62,10.200000000000001,0.1,79.56,3.1,103,0,0,0
2022,3,8,21,30,140.95000000000002,9.9,0.1,82.05,2.9000000000000004,104,0,0,0
2022,3,8,22,30,143.27,9.700000000000001,0.1,84.03,2.5,100,0,0,0
2022,3,8,23,30,140.82,9.600000000000001,0.1,85.32000000000001,2.2,92,0,0,0
2022,3,9,0,30,134.38,9.5,0.1,86.28,2,83,0,0,0
2022,3,9,1,30,125.41,9.3,0.1,86.79,1.9000000000000001,80,0,0,0
2022,3,9,2,30,115.05,9.3,0.1,86.13,1.6,80,0,0,0
2022,3,9,3,30,104,9.5,0.1,84.77,1.3,75,0,0,0
2022,3,9,4,30,92.72,9.600000000000001,0.1,84.76,1.5,53,0,0,0
2022,3,9,5,30,81.44,10.100000000000001,0.1,84.18,2.2,42,152,88,65
2022,3,9,6,30,70.81,10.8,0.1,79.53,3,44,446,265,118
2022,3,9,7,30,61.07,11.5,0.1,76.63,3.4000000000000004,53,649,446,132
2022,3,9,8,30,52.95,12.4,0.1,74.35000000000001,3.2,57,750,592,140
2022,3,9,9,30,47.38,13.100000000000001,0.1,71.81,3,50,768,677,157
2022,3,9,10,30,45.4,13.3,0.1,70.94,2.6,38,757,701,170
2022,3,9,11,30,47.46,12.8,0.1,72.92,2.7,22,722,667,178
2022,3,9,12,30,53.08,11.700000000000001,0.1,79.01,3.3000000000000003,12,703,579,157
2022,3,9,13,30,61.24,10.5,0.1,85.57000000000001,3.8000000000000003,14,606,437,145
2022,3,9,14,30,70.99,9.4,0.1,91.01,4.1000000000000005,18,442,261,117
2022,3,9,15,30,81.63,8.6,0.1,94.59,4.3,21,153,85,62
2022,3,9,16,30,92.9,8.1,0.1,96.07000000000001,4.4,23,0,0,0
2022,3,9,17,30,104.16,7.800000000000001,0.1,96.92,4.4,25,0,0,0
2022,3,9,18,30,115.16,7.6000000000000005,0.1,97.45,4.6000000000000005,27,0,0,0
2022,3,9,19,30,125.46000000000001,7.4,0.1,97.60000000000001,4.5,30,0,0,0
2022,3,9,20,30,134.32,7.2,0.1,97.74000000000001,4.2,37,0,0,0
2022,3,9,21,30,140.6,7.2,0.1,97.32000000000001,3.9000000000000004,43,0,0,0
2022,3,9,22,30,142.88,7.300000000000001,0.1,97.17,3.7,45,0,0,0
2022,3,9,23,30,140.43,7.300000000000001,0.1,97.47,3.2,49,0,0,0
2022,3,10,0,30,134.02,7.4,0.1,96.82000000000001,2.6,59,0,0,0
2022,3,10,1,30,125.08,7.6000000000000005,0.1,96.02,2,70,0,0,0
2022,3,10,2,30,114.74000000000001,7.7,0.1,95.60000000000001,1.6,89,0,0,0
2022,3,10,3,30,103.7,7.800000000000001,0.1,93.95,1.4000000000000001,114,0,0,0
2022,3,10,4,30,92.41,8.200000000000001,0.1,90.51,1.5,147,0,0,0
2022,3,10,5,30,81.14,9.3,0.1,86.4,2.4000000000000004,187,69,82,71
2022,3,10,6,30,70.48,10.3,0.1,81.97,3.6,200,273,252,161
2022,3,10,7,30,60.72,11.200000000000001,0.1,82.10000000000001,4.800000000000001,205,462,424,198
2022,3,10,8,30,52.57,11.9,0.1,82.36,5.9,214,598,567,204
2022,3,10,9,30,46.99,12.4,0.1,78.94,6.4,220,691,666,194
2022,3,10,10,30,45.01,13,0.1,73.09,6.300000000000001,225,768,712,169
2022,3,10,11,30,47.1,13.4,0.1,67.93,6,229,800,691,146
2022,3,10,12,30,52.76,13.5,0.1,65.53,5.6000000000000005,233,785,606,131
2022,3,10,13,30,60.97,13.3,0.1,66.24,4.800000000000001,234,711,463,118
2022,3,10,14,30,70.75,12.600000000000001,0.1,71.45,3.6,234,571,284,96
2022,3,10,15,30,81.41,11.4,0.1,80.2,2.5,231,311,101,55
2022,3,10,16,30,92.69,10.700000000000001,0.1,83.02,2.2,223,0,0,0
2022,3,10,17,30,103.94,10.5,0.1,84.2,2.3000000000000003,213,0,0,0
2022,3,10,18,30,114.94,10.3,0.1,86.07000000000001,2.6,206,0,0,0
2022,3,10,19,30,125.2,10.100000000000001,0.1,89.33,2.9000000000000004,202,0,0,0
2022,3,10,20,30,134.02,9.9,0.1,92.99,3,200,0,0,0
2022,3,10,21,30,140.25,9.8,0.1,94.82000000000001,3,200,0,0,0
2022,3,10,22,30,142.49,9.600000000000001,0.1,95.64,3,199,0,0,0
2022,3,10,23,30,140.03,9.5,0.1,94.68,3.1,196,0,0,0
2022,3,11,0,30,133.65,9.3,0.1,93.74,3.3000000000000003,192,0,0,0
2022,3,11,1,30,124.74000000000001,9,0.1,93.23,3.4000000000000004,190,0,0,0
2022,3,11,2,30,114.42,8.9,0.1,91.46000000000001,3.5,189,0,0,0
2022,3,11,3,30,103.39,8.8,0.1,90.2,3.6,190,0,0,0
2022,3,11,4,30,92.11,9,0.1,88.26,3.8000000000000003,191,0,0,0
2022,3,11,5,30,80.82000000000001,9.9,0.1,84.44,4.2,192,391,115,52
2022,3,11,6,30,70.15,10.8,0.1,80.64,4.4,198,635,302,86
2022,3,11,7,30,60.370000000000005,11.8,0.1,75.24,4.7,209,760,480,104
